Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Fri Mar  4 08:22:37,9.000,0.080,0.000,7127110.000,77577.000,815644.000,922352.000,550692.000,0.000,1.000
Fri Mar  4 08:22:38,9.000,0.080,0.000,7127110.000,77577.000,815644.000,922352.000,550692.000,0.000,1.000
Fri Mar  4 08:22:39,9.000,0.080,0.000,7127110.000,77578.000,815644.000,922352.000,550692.000,0.000,0.000
Fri Mar  4 08:22:40,9.000,0.080,0.000,7127110.000,77577.000,815644.000,922352.000,550692.000,0.000,1.000
Fri Mar  4 08:22:41,9.000,0.080,0.000,7127111.000,77577.000,815644.000,922352.000,550692.000,0.000,0.000
Fri Mar  4 08:22:42,9.000,0.070,0.000,7129198.000,77582.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:43,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:44,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,0.000
Fri Mar  4 08:22:45,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:46,9.000,0.070,0.000,8107668.000,79812.000,815644.000,922352.000,550700.000,0.000,0.000
Fri Mar  4 08:22:47,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:48,9.000,0.070,0.000,8107669.000,79813.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:49,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,0.000
Fri Mar  4 08:22:50,9.000,0.070,0.000,8107669.000,79812.000,815644.000,922352.000,550700.000,0.000,1.000
Fri Mar  4 08:22:51,9.000,0.070,0.000,8107668.000,79812.000,815644.000,922352.000,550700.000,0.000,0.000
Fri Mar  4 08:22:52,9.000,0.060,0.000,8105167.000,79791.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:22:53,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:22:54,10.000,0.060,0.000,7021747.000,70665.000,815644.000,922352.000,550708.000,0.000,0.000
Fri Mar  4 08:22:55,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:22:56,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:22:57,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:22:58,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,0.000
Fri Mar  4 08:22:59,10.000,0.060,0.000,7021747.000,70665.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:23:00,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,1.000
Fri Mar  4 08:23:01,10.000,0.060,0.000,7021747.000,70666.000,815644.000,922352.000,550708.000,0.000,0.000
Fri Mar  4 08:23:02,10.000,0.050,0.000,7021869.000,70690.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:03,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:04,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,0.000
Fri Mar  4 08:23:05,22.000,0.050,0.000,7074666.000,81205.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:06,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,0.000
Fri Mar  4 08:23:07,22.000,0.050,0.000,7074667.000,81206.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:08,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:09,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,0.000
Fri Mar  4 08:23:10,22.000,0.050,0.000,7074666.000,81205.000,815644.000,922352.000,550716.000,0.000,1.000
Fri Mar  4 08:23:11,22.000,0.050,0.000,7074666.000,81206.000,815644.000,922352.000,550716.000,0.000,0.000
Fri Mar  4 08:23:12,22.000,0.040,0.000,7064988.000,81095.000,815644.000,922352.000,550720.000,0.000,1.000
Fri Mar  4 08:23:13,8.000,0.040,0.000,8391315.000,91231.000,814504.000,923492.000,550720.000,0.000,0.000
Fri Mar  4 08:23:14,8.000,0.040,0.000,8428687.000,91638.000,814504.000,923492.000,550720.000,0.000,1.000
Fri Mar  4 08:23:15,8.000,0.040,0.000,8428687.000,91638.000,814504.000,923492.000,550720.000,0.000,0.000
Fri Mar  4 08:23:16,8.000,0.040,0.000,8428688.000,91637.000,814504.000,923492.000,550720.000,0.000,1.000
Fri Mar  4 08:23:17,8.000,0.040,0.000,8428687.000,91638.000,814504.000,923492.000,550720.000,0.000,0.000
Fri Mar  4 08:23:18,8.000,0.040,0.000,8428687.000,91637.000,814504.000,923492.000,550720.000,0.000,0.000
Fri Mar  4 08:23:19,8.000,0.040,0.000,8428688.000,91638.000,814504.000,923492.000,550720.000,0.000,1.000
Fri Mar  4 08:23:20,8.000,0.040,0.000,8428687.000,91638.000,814504.000,923492.000,550720.000,0.000,0.000
Fri Mar  4 08:23:21,8.000,0.040,0.000,8428687.000,91637.000,814504.000,923492.000,550720.000,0.000,1.000
Fri Mar  4 08:23:22,8.000,0.030,0.000,8426454.000,91611.000,814504.000,923492.000,550732.000,0.000,0.000
Fri Mar  4 08:23:23,9.000,0.030,0.000,7383935.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:24,9.000,0.030,0.000,7383936.000,79056.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:25,9.000,0.030,0.000,7383935.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:26,9.000,0.030,0.000,7383935.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:27,9.000,0.030,0.000,7383936.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:28,9.000,0.030,0.000,7383935.000,79056.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:29,9.000,0.030,0.000,7383935.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:30,9.000,0.030,0.000,7383936.000,79057.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:31,9.000,0.030,0.000,7383935.000,79056.000,814504.000,923492.000,550732.000,0.000,2.000
Fri Mar  4 08:23:32,9.000,0.030,0.000,7381603.000,79030.000,814504.000,923492.000,550740.000,0.000,2.000
Fri Mar  4 08:23:33,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,1.000
Fri Mar  4 08:23:34,13.000,0.030,0.000,6349014.000,66967.000,814504.000,923492.000,550740.000,0.000,0.000
Fri Mar  4 08:23:35,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,1.000
Fri Mar  4 08:23:36,13.000,0.030,0.000,6349015.000,66966.000,814504.000,923492.000,550740.000,0.000,0.000
Fri Mar  4 08:23:37,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,1.000
Fri Mar  4 08:23:38,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,1.000
Fri Mar  4 08:23:39,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,0.000
Fri Mar  4 08:23:40,13.000,0.030,0.000,6349014.000,66967.000,814504.000,923492.000,550740.000,0.000,1.000
Fri Mar  4 08:23:41,13.000,0.030,0.000,6349015.000,66967.000,814504.000,923492.000,550740.000,0.000,0.000
Fri Mar  4 08:23:42,13.000,0.020,0.000,6354986.000,67022.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:43,11.000,0.020,3.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:44,11.000,0.020,4.000,9172003.000,93141.000,814504.000,923492.000,550748.000,0.000,0.000
Fri Mar  4 08:23:45,11.000,0.020,3.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:46,11.000,0.020,4.000,9172003.000,93141.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:47,11.000,0.020,3.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:48,11.000,0.020,3.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,0.000
Fri Mar  4 08:23:49,11.000,0.020,4.000,9172003.000,93141.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:50,11.000,0.020,3.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,1.000
Fri Mar  4 08:23:51,11.000,0.020,4.000,9172003.000,93142.000,814504.000,923492.000,550748.000,0.000,0.000
Fri Mar  4 08:23:52,11.000,0.020,3.000,9169009.000,93117.000,814504.000,923492.000,550756.000,0.000,1.000
Fri Mar  4 08:23:53,17.000,0.020,3.000,7826102.000,82271.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:23:54,17.000,0.020,3.000,7826102.000,82272.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:23:55,17.000,0.020,2.000,7826102.000,82272.000,814504.000,923492.000,550756.000,0.000,1.000
Fri Mar  4 08:23:56,17.000,0.020,3.000,7826102.000,82271.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:23:57,17.000,0.020,3.000,7826102.000,82272.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:23:58,17.000,0.020,3.000,7826101.000,82271.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:23:59,17.000,0.020,3.000,7826102.000,82272.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:24:00,17.000,0.020,2.000,7826102.000,82271.000,814504.000,923492.000,550756.000,0.000,1.000
Fri Mar  4 08:24:01,17.000,0.020,3.000,7826102.000,82272.000,814504.000,923492.000,550756.000,0.000,0.000
Fri Mar  4 08:24:02,17.000,0.100,3.000,7825881.000,82271.000,814504.000,923492.000,550760.000,0.000,0.000
Fri Mar  4 08:24:03,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:04,17.000,0.100,0.000,7710543.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:05,17.000,0.100,0.000,7710542.000,82148.000,814504.000,923492.000,550760.000,0.000,0.000
Fri Mar  4 08:24:06,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:07,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:08,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:09,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:10,17.000,0.100,0.000,7710543.000,82149.000,814504.000,923492.000,550760.000,0.000,0.000
Fri Mar  4 08:24:11,17.000,0.100,0.000,7710542.000,82149.000,814504.000,923492.000,550760.000,0.000,1.000
Fri Mar  4 08:24:12,17.000,0.080,0.000,7700927.000,82046.000,814504.000,923492.000,550768.000,0.000,1.000
Fri Mar  4 08:24:13,17.000,0.080,3.000,6893676.000,77555.000,816580.000,921416.000,550768.000,0.000,0.000
Fri Mar  4 08:24:14,17.000,0.080,2.000,6921583.000,77869.000,816580.000,921416.000,550768.000,0.000,1.000
Fri Mar  4 08:24:15,17.000,0.080,3.000,6921583.000,77868.000,816580.000,921416.000,550768.000,0.000,0.000
Fri Mar  4 08:24:16,17.000,0.080,3.000,6921584.000,77869.000,816580.000,921416.000,550768.000,0.000,1.000
Fri Mar  4 08:24:17,17.000,0.080,3.000,6921583.000,77869.000,816580.000,921416.000,550768.000,0.000,0.000
Fri Mar  4 08:24:18,17.000,0.080,2.000,6921583.000,77869.000,816580.000,921416.000,550768.000,0.000,1.000
Fri Mar  4 08:24:19,17.000,0.080,3.000,6921584.000,77868.000,816580.000,921416.000,550768.000,0.000,0.000
Fri Mar  4 08:24:20,17.000,0.080,3.000,6921583.000,77869.000,816580.000,921416.000,550768.000,0.000,1.000
Fri Mar  4 08:24:21,17.000,0.080,2.000,6921583.000,77869.000,816580.000,921416.000,550768.000,0.000,1.000
Fri Mar  4 08:24:22,17.000,0.070,3.000,6921381.000,77860.000,816580.000,921416.000,550780.000,0.000,0.000
Fri Mar  4 08:24:23,14.000,0.070,0.000,6803302.000,73096.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:24,14.000,0.070,0.000,6803303.000,73095.000,816580.000,921416.000,550780.000,0.000,2.000
Fri Mar  4 08:24:25,14.000,0.070,1.000,6803302.000,73096.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:26,14.000,0.070,0.000,6803302.000,73096.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:27,14.000,0.070,0.000,6803303.000,73095.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:28,14.000,0.070,0.000,6803302.000,73096.000,816580.000,921416.000,550780.000,0.000,2.000
Fri Mar  4 08:24:29,14.000,0.070,0.000,6803303.000,73095.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:30,14.000,0.070,1.000,6803302.000,73096.000,816580.000,921416.000,550780.000,0.000,3.000
Fri Mar  4 08:24:31,14.000,0.070,0.000,6803303.000,73095.000,816580.000,921416.000,550780.000,0.000,2.000
Fri Mar  4 08:24:32,14.000,0.060,0.000,6805938.000,73118.000,816580.000,921416.000,550788.000,0.000,3.000
Fri Mar  4 08:24:33,12.000,0.060,0.000,8014827.000,83334.000,816580.000,921416.000,550788.000,0.000,1.000
Fri Mar  4 08:24:34,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,0.000
Fri Mar  4 08:24:35,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,1.000
Fri Mar  4 08:24:36,12.000,0.060,0.000,8014827.000,83334.000,816580.000,921416.000,550788.000,0.000,0.000
Fri Mar  4 08:24:37,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,1.000
Fri Mar  4 08:24:38,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,1.000
Fri Mar  4 08:24:39,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,0.000
Fri Mar  4 08:24:40,12.000,0.060,0.000,8014827.000,83333.000,816580.000,921416.000,550788.000,0.000,1.000
Fri Mar  4 08:24:41,12.000,0.060,0.000,8014826.000,83334.000,816580.000,921416.000,550788.000,0.000,0.000
Fri Mar  4 08:24:42,12.000,0.050,0.000,8013241.000,83309.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:43,10.000,0.050,0.000,7265129.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:44,10.000,0.050,0.000,7265130.000,71511.000,816580.000,921416.000,550796.000,0.000,0.000
Fri Mar  4 08:24:45,10.000,0.050,0.000,7265130.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:46,10.000,0.050,0.000,7265129.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:47,10.000,0.050,0.000,7265130.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:48,10.000,0.050,0.000,7265129.000,71511.000,816580.000,921416.000,550796.000,0.000,0.000
Fri Mar  4 08:24:49,10.000,0.050,0.000,7265130.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:50,10.000,0.050,0.000,7265129.000,71510.000,816580.000,921416.000,550796.000,0.000,1.000
Fri Mar  4 08:24:51,10.000,0.050,0.000,7265130.000,71510.000,816580.000,921416.000,550796.000,0.000,0.000
Fri Mar  4 08:24:52,10.000,0.040,0.000,7263351.000,71507.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:53,18.000,0.040,0.000,6379817.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:54,18.000,0.040,0.000,6379817.000,69603.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:55,18.000,0.040,0.000,6379817.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:56,18.000,0.040,0.000,6379818.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:57,18.000,0.040,0.000,6379817.000,69603.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:58,18.000,0.040,0.000,6379817.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:24:59,18.000,0.040,0.000,6379817.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:25:00,18.000,0.040,0.000,6379817.000,69603.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:25:01,18.000,0.040,0.000,6379817.000,69602.000,816580.000,921416.000,550800.000,0.000,1.000
Fri Mar  4 08:25:02,18.000,0.040,0.000,6377765.000,69574.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:03,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:04,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,0.000
Fri Mar  4 08:25:05,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:06,20.000,0.040,0.000,5479030.000,57056.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:07,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:08,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,0.000
Fri Mar  4 08:25:09,20.000,0.040,0.000,5479031.000,57055.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:10,20.000,0.040,0.000,5479031.000,57056.000,816580.000,921416.000,550808.000,0.000,1.000
Fri Mar  4 08:25:11,20.000,0.040,0.000,5479030.000,57056.000,816580.000,921416.000,550808.000,0.000,0.000
Fri Mar  4 08:25:12,23.000,0.030,0.000,5470851.000,56971.000,816580.000,921416.000,550812.000,0.000,1.000
Fri Mar  4 08:25:13,16.000,0.030,0.000,5957105.000,63045.000,814652.000,923344.000,550812.000,0.000,0.000
Fri Mar  4 08:25:14,9.000,0.030,0.000,5975006.000,63234.000,814652.000,923344.000,550812.000,0.000,1.000
Fri Mar  4 08:25:15,9.000,0.030,0.000,5975006.000,63235.000,814652.000,923344.000,550812.000,0.000,0.000
Fri Mar  4 08:25:16,9.000,0.030,0.000,5975006.000,63234.000,814652.000,923344.000,550812.000,0.000,1.000
Fri Mar  4 08:25:17,9.000,0.030,0.000,5975005.000,63235.000,814652.000,923344.000,550812.000,0.000,0.000
Fri Mar  4 08:25:18,9.000,0.030,0.000,5975006.000,63234.000,814652.000,923344.000,550812.000,0.000,1.000
Fri Mar  4 08:25:19,9.000,0.030,0.000,5975006.000,63235.000,814652.000,923344.000,550812.000,0.000,1.000
Fri Mar  4 08:25:20,9.000,0.030,0.000,5975006.000,63234.000,814652.000,923344.000,550812.000,0.000,0.000
Fri Mar  4 08:25:21,9.000,0.030,0.000,5975006.000,63235.000,814652.000,923344.000,550812.000,0.000,1.000
Fri Mar  4 08:25:22,9.000,0.030,0.000,5974609.000,63238.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:23,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:24,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,1.000
Fri Mar  4 08:25:25,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:26,11.000,0.030,0.000,5794495.000,64905.000,814652.000,923344.000,550828.000,0.000,1.000
Fri Mar  4 08:25:27,11.000,0.030,0.000,5794496.000,64906.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:28,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:29,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,1.000
Fri Mar  4 08:25:30,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,0.000
Fri Mar  4 08:25:31,11.000,0.030,0.000,5794496.000,64905.000,814652.000,923344.000,550828.000,0.000,1.000
Fri Mar  4 08:25:32,11.000,0.020,0.000,5793660.000,64897.000,814652.000,923344.000,550832.000,0.000,0.000
Fri Mar  4 08:25:33,10.000,0.020,0.000,5408245.000,61049.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:34,10.000,0.020,0.000,5408244.000,61048.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:35,10.000,0.020,0.000,5408244.000,61048.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:36,10.000,0.020,0.000,5408245.000,61049.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:37,10.000,0.020,0.000,5408244.000,61048.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:38,10.000,0.020,0.000,5408245.000,61049.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:39,10.000,0.020,0.000,5408244.000,61048.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:40,10.000,0.020,0.000,5408245.000,61049.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:41,10.000,0.020,0.000,5408244.000,61048.000,814652.000,923344.000,550832.000,0.000,3.000
Fri Mar  4 08:25:42,10.000,0.020,0.000,5410903.000,61063.000,814652.000,923344.000,550840.000,0.000,3.000
Fri Mar  4 08:25:43,11.000,0.020,0.000,6800246.000,68820.000,814652.000,923344.000,550840.000,0.000,1.000
Fri Mar  4 08:25:44,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,0.000
Fri Mar  4 08:25:45,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,1.000
Fri Mar  4 08:25:46,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,0.000
Fri Mar  4 08:25:47,11.000,0.020,1.000,6800245.000,68819.000,814652.000,923344.000,550840.000,0.000,1.000
Fri Mar  4 08:25:48,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,0.000
Fri Mar  4 08:25:49,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,1.000
Fri Mar  4 08:25:50,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,0.000
Fri Mar  4 08:25:51,11.000,0.020,0.000,6800245.000,68820.000,814652.000,923344.000,550840.000,0.000,1.000
Fri Mar  4 08:25:52,11.000,0.020,0.000,6802524.000,68850.000,814652.000,923344.000,550848.000,0.000,0.000
Fri Mar  4 08:25:53,12.000,0.020,0.000,7959433.000,84438.000,814652.000,923344.000,550848.000,0.000,1.000
Fri Mar  4 08:25:54,12.000,0.020,0.000,7959433.000,84439.000,814652.000,923344.000,550848.000,0.000,0.000
Fri Mar  4 08:25:55,12.000,0.020,0.000,7959433.000,84438.000,814652.000,923344.000,550848.000,0.000,1.000
Fri Mar  4 08:25:56,12.000,0.020,0.000,7959433.000,84439.000,814652.000,923344.000,550848.000,0.000,0.000
Fri Mar  4 08:25:57,12.000,0.020,0.000,7959432.000,84438.000,814652.000,923344.000,550848.000,0.000,1.000
Fri Mar  4 08:25:58,12.000,0.020,0.000,7959433.000,84439.000,814652.000,923344.000,550848.000,0.000,0.000
Fri Mar  4 08:25:59,12.000,0.020,0.000,7959433.000,84438.000,814652.000,923344.000,550848.000,0.000,1.000
Fri Mar  4 08:26:00,12.000,0.020,0.000,7959433.000,84438.000,814652.000,923344.000,550848.000,0.000,0.000
Fri Mar  4 08:26:01,12.000,0.020,0.000,7959433.000,84439.000,814652.000,923344.000,550848.000,0.000,1.000
Fri Mar  4 08:26:02,12.000,0.010,0.000,7956335.000,84405.000,814652.000,923344.000,550852.000,0.000,0.000
Fri Mar  4 08:26:03,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:04,20.000,0.010,0.000,6171950.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:05,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,0.000
Fri Mar  4 08:26:06,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:07,20.000,0.010,0.000,6171950.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:08,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:09,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:10,20.000,0.010,0.000,6171950.000,65150.000,814652.000,923344.000,550852.000,0.000,0.000
Fri Mar  4 08:26:11,20.000,0.010,0.000,6171949.000,65150.000,814652.000,923344.000,550852.000,0.000,1.000
Fri Mar  4 08:26:12,22.000,0.090,0.000,6165185.000,65079.000,814652.000,923344.000,550864.000,0.000,1.000
Fri Mar  4 08:26:13,18.000,0.090,0.000,5272685.000,54910.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:14,10.000,0.090,0.000,5298233.000,55176.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:15,10.000,0.090,0.000,5298234.000,55175.000,814740.000,923256.000,550864.000,0.000,3.000
Fri Mar  4 08:26:16,10.000,0.090,0.000,5298233.000,55176.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:17,10.000,0.090,0.000,5298233.000,55176.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:18,10.000,0.090,0.000,5298233.000,55176.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:19,10.000,0.090,0.000,5298233.000,55176.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:20,10.000,0.090,0.000,5298234.000,55176.000,814740.000,923256.000,550864.000,0.000,3.000
Fri Mar  4 08:26:21,10.000,0.090,0.000,5298233.000,55175.000,814740.000,923256.000,550864.000,0.000,2.000
Fri Mar  4 08:26:22,10.000,0.070,0.000,5303653.000,55241.000,814740.000,923256.000,550872.000,0.000,2.000
Fri Mar  4 08:26:23,9.000,0.070,0.000,7784321.000,84959.000,814740.000,923256.000,550872.000,0.000,1.000
