Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
none,millisec / second,none,count / second,byte / second,byte / second,Kbyte,Kbyte,Kbyte,count / second,count / second
Mon Mar  7 03:47:46,9.000,0.000,0.000,15566842.000,163051.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:47,9.000,0.000,0.000,15566843.000,163051.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:48,9.000,0.000,0.000,15566842.000,163051.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:49,9.000,0.000,0.000,15566843.000,163052.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:50,9.000,0.000,0.000,15566842.000,163051.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:51,9.000,0.000,0.000,15566843.000,163051.000,689744.000,1048252.000,464472.000,0.000,2.000
Mon Mar  7 03:47:52,9.000,0.000,0.000,15566843.000,163052.000,689744.000,1048252.000,464472.000,0.000,1.000
Mon Mar  7 03:47:53,14.000,0.000,0.000,14817358.000,156910.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:47:54,16.000,0.000,0.000,14517717.000,154456.000,689744.000,1048252.000,464480.000,0.000,0.000
Mon Mar  7 03:47:55,16.000,0.000,1.000,14517717.000,154455.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:47:56,16.000,0.000,0.000,14517717.000,154456.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:47:57,16.000,0.000,0.000,14517716.000,154456.000,689744.000,1048252.000,464480.000,0.000,0.000
Mon Mar  7 03:47:58,16.000,0.000,0.000,14517717.000,154455.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:47:59,16.000,0.000,0.000,14517717.000,154456.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:48:00,16.000,0.000,1.000,14517717.000,154455.000,689744.000,1048252.000,464480.000,0.000,0.000
Mon Mar  7 03:48:01,16.000,0.000,0.000,14517717.000,154456.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:48:02,16.000,0.000,0.000,14517716.000,154455.000,689744.000,1048252.000,464480.000,0.000,1.000
Mon Mar  7 03:48:03,16.000,0.000,0.000,17916515.000,190398.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:04,15.000,0.000,1.000,19276312.000,204778.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:05,15.000,0.000,0.000,19276312.000,204777.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:06,15.000,0.000,1.000,19276312.000,204778.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:07,15.000,0.000,0.000,19276312.000,204777.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:08,15.000,0.000,1.000,19276312.000,204778.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:09,15.000,0.000,0.000,19276312.000,204777.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:10,15.000,0.000,1.000,19276312.000,204778.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:11,15.000,0.000,0.000,19276312.000,204777.000,689744.000,1048252.000,464488.000,0.000,2.000
Mon Mar  7 03:48:12,15.000,0.000,1.000,19276312.000,204778.000,689744.000,1048252.000,464488.000,0.000,1.000
Mon Mar  7 03:48:13,13.000,0.000,0.000,16531598.000,173359.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:14,13.000,0.000,1.000,15456101.000,161025.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:15,13.000,0.000,0.000,15456101.000,161026.000,690236.000,1047760.000,464496.000,0.000,1.000
Mon Mar  7 03:48:16,13.000,0.000,0.000,15456101.000,161025.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:17,13.000,0.000,0.000,15456101.000,161026.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:18,13.000,0.000,1.000,15456101.000,161026.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:19,13.000,0.000,0.000,15456101.000,161025.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:20,13.000,0.000,0.000,15456101.000,161026.000,690236.000,1047760.000,464496.000,0.000,1.000
Mon Mar  7 03:48:21,13.000,0.000,1.000,15456101.000,161025.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:22,13.000,0.000,0.000,15456101.000,161026.000,690236.000,1047760.000,464496.000,0.000,0.000
Mon Mar  7 03:48:23,13.000,0.000,0.000,14194099.000,146468.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:24,12.000,0.000,0.000,13687837.000,140628.000,690236.000,1047760.000,464516.000,0.000,1.000
Mon Mar  7 03:48:25,12.000,0.000,0.000,13687836.000,140629.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:26,12.000,0.000,0.000,13687836.000,140628.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:27,12.000,0.000,0.000,13687836.000,140629.000,690236.000,1047760.000,464516.000,0.000,1.000
Mon Mar  7 03:48:28,12.000,0.000,1.000,13687836.000,140628.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:29,12.000,0.000,0.000,13687837.000,140629.000,690236.000,1047760.000,464516.000,0.000,1.000
Mon Mar  7 03:48:30,12.000,0.000,0.000,13687836.000,140628.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:31,12.000,0.000,0.000,13687836.000,140629.000,690236.000,1047760.000,464516.000,0.000,0.000
Mon Mar  7 03:48:32,12.000,0.000,0.000,13687836.000,140628.000,690236.000,1047760.000,464516.000,0.000,1.000
Mon Mar  7 03:48:33,13.000,0.000,0.000,15689109.000,155702.000,690236.000,1047760.000,464524.000,0.000,1.000
Mon Mar  7 03:48:34,14.000,0.000,0.000,16490404.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:35,14.000,0.000,1.000,16490405.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:36,14.000,0.000,0.000,16490404.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:37,14.000,0.000,0.000,16490405.000,161736.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:38,14.000,0.000,0.000,16490404.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:39,14.000,0.000,0.000,16490405.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:40,14.000,0.000,1.000,16490404.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:41,14.000,0.000,0.000,16490405.000,161737.000,690236.000,1047760.000,464524.000,0.000,2.000
Mon Mar  7 03:48:42,14.000,0.000,0.000,16490404.000,161737.000,690236.000,1047760.000,464524.000,0.000,1.000
Mon Mar  7 03:48:43,18.000,0.000,0.000,16649791.000,168071.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:44,20.000,0.000,1.000,16713783.000,170614.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:45,20.000,0.000,0.000,16713783.000,170615.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:46,20.000,0.000,1.000,16713784.000,170614.000,690236.000,1047760.000,464532.000,0.000,0.000
Mon Mar  7 03:48:47,20.000,0.000,0.000,16713783.000,170614.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:48,20.000,0.000,1.000,16713783.000,170615.000,690236.000,1047760.000,464532.000,0.000,0.000
Mon Mar  7 03:48:49,20.000,0.000,0.000,16713783.000,170614.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:50,20.000,0.000,1.000,16713783.000,170614.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:51,20.000,0.000,0.000,16713783.000,170615.000,690236.000,1047760.000,464532.000,0.000,0.000
Mon Mar  7 03:48:52,20.000,0.000,1.000,16713783.000,170614.000,690236.000,1047760.000,464532.000,0.000,1.000
Mon Mar  7 03:48:53,21.000,0.000,0.000,14322702.000,152881.000,690236.000,1047760.000,464544.000,0.000,1.000
Mon Mar  7 03:48:54,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,3.000
Mon Mar  7 03:48:55,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:48:56,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:48:57,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:48:58,21.000,0.000,1.000,13366182.000,145786.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:48:59,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:49:00,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:49:01,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:49:02,21.000,0.000,0.000,13366183.000,145787.000,690236.000,1047760.000,464544.000,0.000,2.000
Mon Mar  7 03:49:03,18.000,0.000,0.000,20115427.000,204869.000,690236.000,1047760.000,464556.000,0.000,1.000
Mon Mar  7 03:49:04,17.000,0.000,1.000,22817067.000,228518.000,690236.000,1047760.000,464556.000,0.000,1.000
Mon Mar  7 03:49:05,17.000,0.000,1.000,22817066.000,228518.000,690236.000,1047760.000,464556.000,0.000,0.000
Mon Mar  7 03:49:06,17.000,0.000,0.000,22817067.000,228518.000,690236.000,1047760.000,464556.000,0.000,0.000
Mon Mar  7 03:49:07,17.000,0.000,1.000,22817066.000,228518.000,690236.000,1047760.000,464556.000,0.000,1.000
Mon Mar  7 03:49:08,17.000,0.000,0.000,22817067.000,228519.000,690236.000,1047760.000,464556.000,0.000,0.000
Mon Mar  7 03:49:09,17.000,0.000,1.000,22817066.000,228518.000,690236.000,1047760.000,464556.000,0.000,1.000
Mon Mar  7 03:49:10,17.000,0.000,1.000,22817067.000,228518.000,690236.000,1047760.000,464556.000,0.000,0.000
Mon Mar  7 03:49:11,17.000,0.000,0.000,22817066.000,228518.000,690236.000,1047760.000,464556.000,0.000,0.000
Mon Mar  7 03:49:12,17.000,0.000,1.000,22817067.000,228518.000,690236.000,1047760.000,464556.000,0.000,1.000
Mon Mar  7 03:49:13,14.000,0.000,0.000,17154003.000,178206.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:14,12.000,0.000,0.000,14911929.000,158325.000,690872.000,1047124.000,464564.000,0.000,1.000
Mon Mar  7 03:49:15,12.000,0.000,0.000,14911929.000,158326.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:16,12.000,0.000,0.000,14911928.000,158326.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:17,12.000,0.000,0.000,14911929.000,158326.000,690872.000,1047124.000,464564.000,0.000,1.000
Mon Mar  7 03:49:18,12.000,0.000,1.000,14911928.000,158325.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:19,12.000,0.000,0.000,14911929.000,158326.000,690872.000,1047124.000,464564.000,0.000,1.000
Mon Mar  7 03:49:20,12.000,0.000,0.000,14911929.000,158326.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:21,12.000,0.000,0.000,14911928.000,158326.000,690872.000,1047124.000,464564.000,0.000,0.000
Mon Mar  7 03:49:22,12.000,0.000,0.000,14911929.000,158325.000,690872.000,1047124.000,464564.000,0.000,1.000
Mon Mar  7 03:49:23,10.000,0.000,0.000,14866774.000,155211.000,690872.000,1047124.000,464576.000,0.000,1.000
Mon Mar  7 03:49:24,10.000,0.000,0.000,14848716.000,153966.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:25,10.000,0.000,0.000,14848715.000,153965.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:26,10.000,0.000,0.000,14848715.000,153965.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:27,10.000,0.000,0.000,14848716.000,153965.000,690872.000,1047124.000,464576.000,0.000,1.000
Mon Mar  7 03:49:28,10.000,0.000,1.000,14848715.000,153966.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:29,10.000,0.000,0.000,14848715.000,153965.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:30,10.000,0.000,0.000,14848715.000,153965.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:31,10.000,0.000,0.000,14848716.000,153965.000,690872.000,1047124.000,464576.000,0.000,2.000
Mon Mar  7 03:49:32,10.000,0.000,0.000,14848715.000,153966.000,690872.000,1047124.000,464576.000,0.000,1.000
Mon Mar  7 03:49:33,16.000,0.000,0.000,17938257.000,185540.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:34,18.000,0.000,1.000,19175066.000,198181.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:35,18.000,0.000,1.000,19175065.000,198180.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:36,18.000,0.000,0.000,19175065.000,198181.000,690872.000,1047124.000,464588.000,0.000,0.000
Mon Mar  7 03:49:37,18.000,0.000,1.000,19175066.000,198180.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:38,18.000,0.000,0.000,19175065.000,198180.000,690872.000,1047124.000,464588.000,0.000,0.000
Mon Mar  7 03:49:39,18.000,0.000,1.000,19175066.000,198181.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:40,18.000,0.000,1.000,19175065.000,198180.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:41,18.000,0.000,0.000,19175066.000,198181.000,690872.000,1047124.000,464588.000,0.000,0.000
Mon Mar  7 03:49:42,18.000,0.000,1.000,19175065.000,198180.000,690872.000,1047124.000,464588.000,0.000,1.000
Mon Mar  7 03:49:43,12.000,0.000,0.000,13638927.000,146193.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:44,10.000,0.000,0.000,11424714.000,125399.000,690872.000,1047124.000,464596.000,0.000,0.000
Mon Mar  7 03:49:45,10.000,0.000,0.000,11424713.000,125399.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:46,10.000,0.000,0.000,11424713.000,125400.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:47,10.000,0.000,0.000,11424714.000,125399.000,690872.000,1047124.000,464596.000,0.000,0.000
Mon Mar  7 03:49:48,10.000,0.000,1.000,11424713.000,125399.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:49,10.000,0.000,0.000,11424714.000,125399.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:50,10.000,0.000,0.000,11424713.000,125400.000,690872.000,1047124.000,464596.000,0.000,0.000
Mon Mar  7 03:49:51,10.000,0.000,0.000,11424714.000,125399.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:52,10.000,0.000,0.000,11424713.000,125399.000,690872.000,1047124.000,464596.000,0.000,1.000
Mon Mar  7 03:49:53,32.000,0.000,1.000,14538615.000,160006.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:49:54,41.000,0.000,2.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,1.000
Mon Mar  7 03:49:55,41.000,0.000,2.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:49:56,41.000,0.000,1.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:49:57,41.000,0.000,2.000,15784785.000,173855.000,690872.000,1047124.000,464608.000,0.000,1.000
Mon Mar  7 03:49:58,41.000,0.000,2.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:49:59,41.000,0.000,1.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,1.000
Mon Mar  7 03:50:00,41.000,0.000,2.000,15784784.000,173856.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:50:01,41.000,0.000,2.000,15784785.000,173855.000,690872.000,1047124.000,464608.000,0.000,0.000
Mon Mar  7 03:50:02,41.000,0.000,2.000,15784785.000,173856.000,690872.000,1047124.000,464608.000,0.000,1.000
Mon Mar  7 03:50:03,616.000,0.000,18.000,26077568.000,282253.000,690872.000,1047124.000,464612.000,111.000,1.000
Mon Mar  7 03:50:04,847.000,0.000,26.000,30207539.000,325746.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:05,847.000,0.000,25.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,2.000
Mon Mar  7 03:50:06,847.000,0.000,26.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:07,847.000,0.000,25.000,30207539.000,325746.000,690872.000,1047124.000,464612.000,157.000,2.000
Mon Mar  7 03:50:08,847.000,0.000,26.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:09,847.000,0.000,25.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:10,847.000,0.000,26.000,30207539.000,325746.000,690872.000,1047124.000,464612.000,156.000,2.000
Mon Mar  7 03:50:11,847.000,0.000,25.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:12,847.000,0.000,26.000,30207538.000,325747.000,690872.000,1047124.000,464612.000,156.000,1.000
Mon Mar  7 03:50:13,834.000,0.990,10.000,21563245.000,229990.000,847680.000,890316.000,15752.000,72.000,2.000
Mon Mar  7 03:50:14,903.000,0.990,0.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:15,902.000,0.990,0.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,1.000
Mon Mar  7 03:50:16,902.000,0.990,0.000,13119876.000,138667.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:17,902.000,0.990,0.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:18,902.000,0.990,1.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,1.000
Mon Mar  7 03:50:19,903.000,0.990,0.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:20,902.000,0.990,0.000,13119877.000,138667.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:21,902.000,0.990,0.000,13119876.000,138667.000,847680.000,890316.000,15752.000,9.000,1.000
Mon Mar  7 03:50:22,902.000,0.990,0.000,13119877.000,138668.000,847680.000,890316.000,15752.000,9.000,0.000
Mon Mar  7 03:50:23,900.000,1.610,0.000,13334466.000,143259.000,847680.000,890316.000,22696.000,6.000,0.000
Mon Mar  7 03:50:24,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,1.000
Mon Mar  7 03:50:25,900.000,1.610,1.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,0.000
Mon Mar  7 03:50:26,899.000,1.610,0.000,13420684.000,145104.000,847680.000,890316.000,22696.000,4.000,0.000
Mon Mar  7 03:50:27,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,1.000
Mon Mar  7 03:50:28,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,0.000
Mon Mar  7 03:50:29,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,1.000
Mon Mar  7 03:50:30,899.000,1.610,1.000,13420684.000,145104.000,847680.000,890316.000,22696.000,4.000,0.000
Mon Mar  7 03:50:31,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,0.000
Mon Mar  7 03:50:32,899.000,1.610,0.000,13420685.000,145104.000,847680.000,890316.000,22696.000,5.000,1.000
Mon Mar  7 03:50:33,894.000,2.130,0.000,10697864.000,115890.000,847680.000,890316.000,28528.000,40.000,2.000
Mon Mar  7 03:50:34,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:35,892.000,2.130,0.000,9608170.000,104198.000,847680.000,890316.000,28528.000,55.000,3.000
Mon Mar  7 03:50:36,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:37,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:38,892.000,2.130,0.000,9608171.000,104197.000,847680.000,890316.000,28528.000,55.000,3.000
Mon Mar  7 03:50:39,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:40,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,3.000
Mon Mar  7 03:50:41,892.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:42,891.000,2.130,0.000,9608171.000,104198.000,847680.000,890316.000,28528.000,55.000,2.000
Mon Mar  7 03:50:43,729.000,2.730,1.000,17299756.000,185065.000,847680.000,890316.000,49184.000,21.000,2.000
Mon Mar  7 03:50:44,663.000,2.730,1.000,20387871.000,217534.000,847680.000,890316.000,49184.000,7.000,0.000
Mon Mar  7 03:50:45,663.000,2.730,2.000,20387870.000,217533.000,847680.000,890316.000,49184.000,8.000,1.000
Mon Mar  7 03:50:46,663.000,2.730,1.000,20387871.000,217533.000,847680.000,890316.000,49184.000,7.000,1.000
Mon Mar  7 03:50:47,663.000,2.730,1.000,20387870.000,217534.000,847680.000,890316.000,49184.000,7.000,1.000
Mon Mar  7 03:50:48,663.000,2.730,1.000,20387871.000,217533.000,847680.000,890316.000,49184.000,8.000,1.000
Mon Mar  7 03:50:49,663.000,2.730,2.000,20387870.000,217533.000,847680.000,890316.000,49184.000,7.000,0.000
Mon Mar  7 03:50:50,663.000,2.730,1.000,20387871.000,217533.000,847680.000,890316.000,49184.000,7.000,1.000
Mon Mar  7 03:50:51,663.000,2.730,1.000,20387871.000,217534.000,847680.000,890316.000,49184.000,7.000,1.000
Mon Mar  7 03:50:52,663.000,2.730,2.000,20387870.000,217533.000,847680.000,890316.000,49184.000,8.000,1.000
Mon Mar  7 03:50:53,401.000,3.080,0.000,20872823.000,226798.000,847680.000,890316.000,58292.000,9.000,0.000
Mon Mar  7 03:50:54,279.000,3.080,1.000,21097307.000,231087.000,847680.000,890316.000,58292.000,10.000,1.000
Mon Mar  7 03:50:55,279.000,3.080,1.000,21097307.000,231088.000,847680.000,890316.000,58292.000,10.000,0.000
Mon Mar  7 03:50:56,279.000,3.080,1.000,21097307.000,231087.000,847680.000,890316.000,58292.000,11.000,0.000
Mon Mar  7 03:50:57,279.000,3.080,0.000,21097307.000,231087.000,847680.000,890316.000,58292.000,10.000,1.000
Mon Mar  7 03:50:58,279.000,3.080,1.000,21097306.000,231087.000,847680.000,890316.000,58292.000,10.000,0.000
Mon Mar  7 03:50:59,279.000,3.080,1.000,21097307.000,231087.000,847680.000,890316.000,58292.000,10.000,1.000
Mon Mar  7 03:51:00,279.000,3.080,0.000,21097307.000,231087.000,847680.000,890316.000,58292.000,10.000,0.000
Mon Mar  7 03:51:01,279.000,3.080,1.000,21097307.000,231087.000,847680.000,890316.000,58292.000,11.000,0.000
Mon Mar  7 03:51:02,279.000,3.080,1.000,21097306.000,231087.000,847680.000,890316.000,58292.000,10.000,1.000
Mon Mar  7 03:51:03,286.000,3.520,1.000,18509404.000,206163.000,847680.000,890316.000,68988.000,64.000,0.000
Mon Mar  7 03:51:04,289.000,3.520,1.000,17311277.000,194622.000,847680.000,890316.000,68988.000,89.000,1.000
Mon Mar  7 03:51:05,289.000,3.520,2.000,17311278.000,194623.000,847680.000,890316.000,68988.000,89.000,0.000
Mon Mar  7 03:51:06,289.000,3.520,1.000,17311277.000,194623.000,847680.000,890316.000,68988.000,90.000,0.000
Mon Mar  7 03:51:07,289.000,3.520,2.000,17311277.000,194623.000,847680.000,890316.000,68988.000,89.000,1.000
Mon Mar  7 03:51:08,289.000,3.520,1.000,17311277.000,194623.000,847680.000,890316.000,68988.000,89.000,0.000
Mon Mar  7 03:51:09,289.000,3.520,1.000,17311277.000,194623.000,847680.000,890316.000,68988.000,89.000,1.000
Mon Mar  7 03:51:10,289.000,3.520,2.000,17311277.000,194623.000,847680.000,890316.000,68988.000,90.000,0.000
Mon Mar  7 03:51:11,290.000,3.520,1.000,17311277.000,194622.000,847680.000,890316.000,68988.000,89.000,0.000
Mon Mar  7 03:51:12,289.000,3.520,2.000,17311277.000,194623.000,847680.000,890316.000,68988.000,89.000,1.000
Mon Mar  7 03:51:13,310.000,3.980,0.000,12706145.000,144116.000,975576.000,762420.000,87168.000,31.000,1.000
Mon Mar  7 03:51:14,321.000,3.980,1.000,10630708.000,121362.000,975576.000,762420.000,87168.000,6.000,2.000
Mon Mar  7 03:51:15,321.000,3.980,1.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,1.000
Mon Mar  7 03:51:16,321.000,3.980,1.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,2.000
Mon Mar  7 03:51:17,321.000,3.980,0.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,1.000
Mon Mar  7 03:51:18,321.000,3.980,1.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,2.000
Mon Mar  7 03:51:19,321.000,3.980,1.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,1.000
Mon Mar  7 03:51:20,321.000,3.980,0.000,10630708.000,121362.000,975576.000,762420.000,87168.000,5.000,2.000
Mon Mar  7 03:51:21,321.000,3.980,1.000,10630709.000,121361.000,975576.000,762420.000,87168.000,5.000,1.000
Mon Mar  7 03:51:22,320.000,3.980,1.000,10630709.000,121362.000,975576.000,762420.000,87168.000,5.000,2.000
Mon Mar  7 03:51:23,376.000,4.290,0.000,7033436.000,79966.000,975576.000,762420.000,93004.000,4.000,0.000
Mon Mar  7 03:51:24,401.000,4.290,0.000,5368976.000,60811.000,975576.000,762420.000,93004.000,2.000,1.000
Mon Mar  7 03:51:25,401.000,4.290,0.000,5368976.000,60812.000,975576.000,762420.000,93004.000,2.000,0.000
Mon Mar  7 03:51:26,401.000,4.290,0.000,5368976.000,60811.000,975576.000,762420.000,93004.000,3.000,1.000
Mon Mar  7 03:51:27,402.000,4.290,0.000,5368976.000,60811.000,975576.000,762420.000,93004.000,2.000,0.000
Mon Mar  7 03:51:28,401.000,4.290,1.000,5368976.000,60812.000,975576.000,762420.000,93004.000,3.000,1.000
Mon Mar  7 03:51:29,401.000,4.290,0.000,5368976.000,60811.000,975576.000,762420.000,93004.000,2.000,0.000
