Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Tue Mar  1 21:24:52,6.000,0.020,0.000,546923.000,5777.000,1620124.000,117872.000,1198020.000,0.000,2.000
Tue Mar  1 21:24:53,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:24:54,5.000,0.020,0.000,281015.000,3325.000,1620124.000,117872.000,1198020.000,0.000,0.000
Tue Mar  1 21:24:55,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:24:56,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:24:57,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:24:58,5.000,0.020,0.000,281015.000,3325.000,1620124.000,117872.000,1198020.000,0.000,0.000
Tue Mar  1 21:24:59,5.000,0.020,0.000,281016.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:25:00,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,1.000
Tue Mar  1 21:25:01,5.000,0.020,0.000,281015.000,3324.000,1620124.000,117872.000,1198020.000,0.000,0.000
Tue Mar  1 21:25:02,6.000,0.020,0.000,276410.000,3298.000,1620124.000,117872.000,1198024.000,0.000,1.000
Tue Mar  1 21:25:03,22.000,0.020,0.000,238565.000,3080.000,1620124.000,117872.000,1198024.000,0.000,0.000
Tue Mar  1 21:25:04,22.000,0.020,0.000,238566.000,3081.000,1620124.000,117872.000,1198024.000,0.000,1.000
Tue Mar  1 21:25:05,22.000,0.020,0.000,238565.000,3080.000,1620124.000,117872.000,1198024.000,0.000,0.000
Tue Mar  1 21:25:06,22.000,0.020,0.000,238565.000,3080.000,1620124.000,117872.000,1198024.000,0.000,1.000
Tue Mar  1 21:25:07,22.000,0.020,0.000,238566.000,3081.000,1620124.000,117872.000,1198024.000,0.000,0.000
Tue Mar  1 21:25:08,22.000,0.020,0.000,238565.000,3080.000,1620124.000,117872.000,1198024.000,0.000,0.000
Tue Mar  1 21:25:09,22.000,0.020,0.000,238566.000,3080.000,1620124.000,117872.000,1198024.000,0.000,1.000
Tue Mar  1 21:25:10,22.000,0.020,0.000,238565.000,3080.000,1620124.000,117872.000,1198024.000,0.000,0.000
Tue Mar  1 21:25:11,22.000,0.020,0.000,238565.000,3081.000,1620124.000,117872.000,1198024.000,0.000,1.000
Tue Mar  1 21:25:12,31.000,0.010,0.000,220179.000,2850.000,1620188.000,117808.000,1198028.000,0.000,0.000
Tue Mar  1 21:25:13,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,0.000,0.000
Tue Mar  1 21:25:14,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,1.000,0.000
Tue Mar  1 21:25:15,5.000,0.010,0.000,71354.000,992.000,1620188.000,117808.000,1198028.000,0.000,1.000
Tue Mar  1 21:25:16,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,1.000,0.000
Tue Mar  1 21:25:17,5.000,0.010,0.000,71354.000,993.000,1620188.000,117808.000,1198028.000,0.000,0.000
Tue Mar  1 21:25:18,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,0.000,0.000
Tue Mar  1 21:25:19,5.000,0.010,0.000,71354.000,992.000,1620188.000,117808.000,1198028.000,1.000,0.000
Tue Mar  1 21:25:20,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,0.000,1.000
Tue Mar  1 21:25:21,5.000,0.010,0.000,71355.000,993.000,1620188.000,117808.000,1198028.000,1.000,0.000
Tue Mar  1 21:25:22,5.000,0.010,0.000,330214.000,3450.000,1620188.000,117808.000,1198420.000,0.000,0.000
Tue Mar  1 21:25:23,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,0.000,3.000
Tue Mar  1 21:25:24,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,1.000,2.000
Tue Mar  1 21:25:25,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,0.000,3.000
Tue Mar  1 21:25:26,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,1.000,2.000
Tue Mar  1 21:25:27,8.000,0.010,0.000,2462930.000,23702.000,1620188.000,117808.000,1198420.000,0.000,3.000
Tue Mar  1 21:25:28,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,0.000,2.000
Tue Mar  1 21:25:29,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,1.000,3.000
Tue Mar  1 21:25:30,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,0.000,2.000
Tue Mar  1 21:25:31,8.000,0.010,0.000,2462931.000,23702.000,1620188.000,117808.000,1198420.000,1.000,3.000
Tue Mar  1 21:25:32,8.000,0.010,0.000,2247995.000,21749.000,1620188.000,117808.000,1198832.000,0.000,2.000
Tue Mar  1 21:25:33,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,1.000
Tue Mar  1 21:25:34,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,0.000
Tue Mar  1 21:25:35,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,1.000
Tue Mar  1 21:25:36,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,0.000
Tue Mar  1 21:25:37,6.000,0.010,0.000,476147.000,5649.000,1620188.000,117808.000,1198832.000,0.000,1.000
Tue Mar  1 21:25:38,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,0.000
Tue Mar  1 21:25:39,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,1.000
Tue Mar  1 21:25:40,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,0.000
Tue Mar  1 21:25:41,6.000,0.010,0.000,476148.000,5649.000,1620188.000,117808.000,1198832.000,0.000,1.000
Tue Mar  1 21:25:42,6.000,0.010,0.000,500192.000,5886.000,1620188.000,117808.000,1198836.000,0.000,0.000
Tue Mar  1 21:25:43,5.000,0.010,0.000,699677.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:44,5.000,0.010,0.000,699678.000,7859.000,1620188.000,117808.000,1198836.000,0.000,2.000
Tue Mar  1 21:25:45,5.000,0.010,0.000,699678.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:46,5.000,0.010,0.000,699677.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:47,5.000,0.010,0.000,699678.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:48,5.000,0.010,0.000,699677.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:49,5.000,0.010,0.000,699678.000,7859.000,1620188.000,117808.000,1198836.000,0.000,2.000
Tue Mar  1 21:25:50,5.000,0.010,0.000,699677.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:51,5.000,0.010,0.000,699678.000,7859.000,1620188.000,117808.000,1198836.000,0.000,1.000
Tue Mar  1 21:25:52,5.000,0.010,0.000,683380.000,7677.000,1620188.000,117808.000,1198840.000,0.000,1.000
Tue Mar  1 21:25:53,8.000,0.010,0.000,549218.000,6175.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:25:54,8.000,0.010,0.000,549217.000,6176.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:25:55,8.000,0.010,0.000,549217.000,6175.000,1620188.000,117808.000,1198840.000,0.000,1.000
Tue Mar  1 21:25:56,8.000,0.010,0.000,549217.000,6175.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:25:57,8.000,0.010,0.000,549217.000,6176.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:25:58,8.000,0.010,0.000,549217.000,6175.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:25:59,8.000,0.010,0.000,549218.000,6176.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:26:00,8.000,0.010,0.000,549217.000,6175.000,1620188.000,117808.000,1198840.000,0.000,1.000
Tue Mar  1 21:26:01,8.000,0.010,0.000,549217.000,6175.000,1620188.000,117808.000,1198840.000,0.000,0.000
Tue Mar  1 21:26:02,8.000,0.010,0.000,561456.000,6338.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:03,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:04,11.000,0.010,0.000,662251.000,7673.000,1620188.000,117808.000,1198848.000,0.000,1.000
Tue Mar  1 21:26:05,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:06,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,1.000
Tue Mar  1 21:26:07,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:08,11.000,0.010,0.000,662251.000,7673.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:09,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,1.000
Tue Mar  1 21:26:10,11.000,0.010,0.000,662251.000,7674.000,1620188.000,117808.000,1198848.000,0.000,0.000
Tue Mar  1 21:26:11,11.000,0.010,0.000,662251.000,7673.000,1620188.000,117808.000,1198848.000,0.000,1.000
Tue Mar  1 21:26:12,21.000,0.080,0.000,690238.000,7836.000,1622080.000,115916.000,1198852.000,0.000,0.000
Tue Mar  1 21:26:13,6.000,0.080,0.000,883261.000,9621.000,1622080.000,115916.000,1198852.000,0.000,2.000
Tue Mar  1 21:26:14,6.000,0.080,0.000,883262.000,9620.000,1622080.000,115916.000,1198852.000,0.000,1.000
Tue Mar  1 21:26:15,6.000,0.080,0.000,883261.000,9620.000,1622080.000,115916.000,1198852.000,0.000,2.000
Tue Mar  1 21:26:16,6.000,0.080,0.000,883262.000,9620.000,1622080.000,115916.000,1198852.000,0.000,1.000
Tue Mar  1 21:26:17,6.000,0.080,0.000,883261.000,9621.000,1622080.000,115916.000,1198852.000,0.000,2.000
Tue Mar  1 21:26:18,6.000,0.080,0.000,883262.000,9620.000,1622080.000,115916.000,1198852.000,0.000,1.000
Tue Mar  1 21:26:19,6.000,0.080,0.000,883261.000,9620.000,1622080.000,115916.000,1198852.000,0.000,2.000
Tue Mar  1 21:26:20,6.000,0.080,0.000,883262.000,9621.000,1622080.000,115916.000,1198852.000,0.000,1.000
Tue Mar  1 21:26:21,6.000,0.080,0.000,883261.000,9620.000,1622080.000,115916.000,1198852.000,0.000,2.000
Tue Mar  1 21:26:22,6.000,0.070,0.000,834772.000,9147.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:23,5.000,0.070,0.000,438179.000,5283.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:24,5.000,0.070,0.000,438178.000,5282.000,1622080.000,115916.000,1198864.000,0.000,0.000
Tue Mar  1 21:26:25,5.000,0.070,0.000,438179.000,5283.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:26,5.000,0.070,0.000,438179.000,5282.000,1622080.000,115916.000,1198864.000,0.000,0.000
Tue Mar  1 21:26:27,5.000,0.070,0.000,438179.000,5282.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:28,5.000,0.070,0.000,438178.000,5283.000,1622080.000,115916.000,1198864.000,0.000,0.000
Tue Mar  1 21:26:29,5.000,0.070,0.000,438179.000,5282.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:30,5.000,0.070,0.000,438179.000,5282.000,1622080.000,115916.000,1198864.000,0.000,0.000
Tue Mar  1 21:26:31,5.000,0.070,0.000,438179.000,5283.000,1622080.000,115916.000,1198864.000,0.000,1.000
Tue Mar  1 21:26:32,5.000,0.060,0.000,464442.000,5561.000,1622080.000,115916.000,1198868.000,0.000,0.000
Tue Mar  1 21:26:33,7.000,0.060,0.000,679432.000,7841.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:34,7.000,0.060,0.000,679433.000,7841.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:35,7.000,0.060,0.000,679433.000,7841.000,1622080.000,115916.000,1198868.000,0.000,0.000
Tue Mar  1 21:26:36,7.000,0.060,0.000,679433.000,7842.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:37,7.000,0.060,0.000,679432.000,7841.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:38,7.000,0.060,0.000,679433.000,7841.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:39,7.000,0.060,0.000,679433.000,7841.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:40,7.000,0.060,0.000,679433.000,7841.000,1622080.000,115916.000,1198868.000,0.000,0.000
Tue Mar  1 21:26:41,7.000,0.060,0.000,679432.000,7842.000,1622080.000,115916.000,1198868.000,0.000,1.000
Tue Mar  1 21:26:42,6.000,0.050,0.000,689027.000,7909.000,1622080.000,115916.000,1198872.000,0.000,1.000
Tue Mar  1 21:26:43,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,0.000
Tue Mar  1 21:26:44,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,1.000
Tue Mar  1 21:26:45,4.000,0.050,0.000,768255.000,8473.000,1622080.000,115916.000,1198872.000,0.000,0.000
Tue Mar  1 21:26:46,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,1.000
Tue Mar  1 21:26:47,4.000,0.050,0.000,768255.000,8473.000,1622080.000,115916.000,1198872.000,0.000,0.000
Tue Mar  1 21:26:48,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,0.000
Tue Mar  1 21:26:49,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,1.000
Tue Mar  1 21:26:50,4.000,0.050,0.000,768255.000,8473.000,1622080.000,115916.000,1198872.000,0.000,0.000
Tue Mar  1 21:26:51,4.000,0.050,0.000,768255.000,8474.000,1622080.000,115916.000,1198872.000,0.000,1.000
Tue Mar  1 21:26:52,5.000,0.040,0.000,821303.000,8944.000,1622080.000,115916.000,1198880.000,0.000,0.000
Tue Mar  1 21:26:53,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:26:54,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,3.000
Tue Mar  1 21:26:55,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:26:56,10.000,0.040,0.000,1256089.000,12801.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:26:57,10.000,0.040,0.000,1256090.000,12802.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:26:58,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:26:59,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,3.000
Tue Mar  1 21:27:00,10.000,0.040,0.000,1256089.000,12802.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:27:01,10.000,0.040,0.000,1256090.000,12801.000,1622080.000,115916.000,1198880.000,0.000,2.000
Tue Mar  1 21:27:02,10.000,0.030,0.000,1187381.000,12102.000,1622080.000,115916.000,1198884.000,0.000,2.000
Tue Mar  1 21:27:03,7.000,0.030,0.000,624339.000,6367.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:04,7.000,0.030,0.000,624338.000,6367.000,1622080.000,115916.000,1198884.000,0.000,1.000
Tue Mar  1 21:27:05,7.000,0.030,0.000,624339.000,6366.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:06,7.000,0.030,0.000,624339.000,6367.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:07,7.000,0.030,0.000,624338.000,6366.000,1622080.000,115916.000,1198884.000,0.000,1.000
Tue Mar  1 21:27:08,7.000,0.030,0.000,624339.000,6367.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:09,7.000,0.030,0.000,624339.000,6367.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:10,7.000,0.030,0.000,624338.000,6366.000,1622080.000,115916.000,1198884.000,0.000,0.000
Tue Mar  1 21:27:11,7.000,0.030,0.000,624339.000,6367.000,1622080.000,115916.000,1198884.000,0.000,1.000
Tue Mar  1 21:27:12,6.000,0.030,0.000,715963.000,8646.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:13,4.000,0.030,0.000,782441.000,7581.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:14,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:15,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:16,4.000,0.030,0.000,782440.000,7582.000,1622944.000,115052.000,1198888.000,0.000,1.000
Tue Mar  1 21:27:17,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:18,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:19,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:20,4.000,0.030,0.000,782441.000,7581.000,1622944.000,115052.000,1198888.000,0.000,2.000
Tue Mar  1 21:27:21,4.000,0.030,0.000,782441.000,7582.000,1622944.000,115052.000,1198888.000,0.000,1.000
Tue Mar  1 21:27:22,4.000,0.020,0.000,762520.000,7491.000,1622944.000,115052.000,1198896.000,0.000,2.000
Tue Mar  1 21:27:23,4.000,0.020,0.000,599167.000,6744.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:24,4.000,0.020,0.000,599168.000,6744.000,1622944.000,115052.000,1198896.000,0.000,0.000
Tue Mar  1 21:27:25,4.000,0.020,0.000,599167.000,6744.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:26,4.000,0.020,0.000,599168.000,6744.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:27,4.000,0.020,0.000,599167.000,6745.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:28,4.000,0.020,0.000,599168.000,6744.000,1622944.000,115052.000,1198896.000,0.000,0.000
Tue Mar  1 21:27:29,4.000,0.020,0.000,599167.000,6744.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:30,4.000,0.020,0.000,599168.000,6744.000,1622944.000,115052.000,1198896.000,0.000,1.000
Tue Mar  1 21:27:31,4.000,0.020,0.000,599167.000,6744.000,1622944.000,115052.000,1198896.000,0.000,0.000
Tue Mar  1 21:27:32,4.000,0.020,0.000,625521.000,7003.000,1622944.000,115052.000,1198904.000,0.000,1.000
Tue Mar  1 21:27:33,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:34,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:35,3.000,0.020,0.000,842926.000,9141.000,1622944.000,115052.000,1198904.000,0.000,1.000
Tue Mar  1 21:27:36,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:37,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:38,3.000,0.020,0.000,842927.000,9142.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:39,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:40,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,1.000
Tue Mar  1 21:27:41,3.000,0.020,0.000,842927.000,9141.000,1622944.000,115052.000,1198904.000,0.000,0.000
Tue Mar  1 21:27:42,4.000,0.020,0.000,809976.000,8846.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:43,6.000,0.020,0.000,538600.000,6419.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:44,6.000,0.020,0.000,538600.000,6420.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:45,6.000,0.020,0.000,538600.000,6419.000,1622944.000,115052.000,1198908.000,0.000,1.000
Tue Mar  1 21:27:46,6.000,0.020,0.000,538599.000,6420.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:47,6.000,0.020,0.000,538600.000,6419.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:48,6.000,0.020,0.000,538600.000,6419.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:49,6.000,0.020,0.000,538600.000,6420.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:50,6.000,0.020,0.000,538600.000,6419.000,1622944.000,115052.000,1198908.000,0.000,1.000
Tue Mar  1 21:27:51,6.000,0.020,0.000,538599.000,6420.000,1622944.000,115052.000,1198908.000,0.000,0.000
Tue Mar  1 21:27:52,7.000,0.020,0.000,582189.000,6851.000,1622944.000,115052.000,1198912.000,0.000,0.000
Tue Mar  1 21:27:53,16.000,0.020,0.000,942401.000,10427.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:27:54,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:27:55,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:27:56,16.000,0.020,0.000,942401.000,10427.000,1622944.000,115052.000,1198912.000,0.000,2.000
Tue Mar  1 21:27:57,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:27:58,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:27:59,16.000,0.020,0.000,942400.000,10427.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:28:00,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:28:01,16.000,0.020,0.000,942401.000,10426.000,1622944.000,115052.000,1198912.000,0.000,1.000
Tue Mar  1 21:28:02,15.000,0.010,0.000,936156.000,10420.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:03,7.000,0.010,0.000,884819.000,10359.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:04,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,0.000
Tue Mar  1 21:28:05,7.000,0.010,0.000,884818.000,10360.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:06,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,0.000
Tue Mar  1 21:28:07,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:08,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,0.000
Tue Mar  1 21:28:09,7.000,0.010,0.000,884818.000,10359.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:10,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,0.000
Tue Mar  1 21:28:11,7.000,0.010,0.000,884819.000,10360.000,1622944.000,115052.000,1198916.000,0.000,1.000
Tue Mar  1 21:28:12,17.000,0.010,0.000,970399.000,12669.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:13,6.000,0.010,0.000,565784.000,5713.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:14,6.000,0.010,0.000,565785.000,5714.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:15,6.000,0.010,0.000,565784.000,5713.000,1623548.000,114448.000,1198920.000,0.000,1.000
Tue Mar  1 21:28:16,6.000,0.010,0.000,565785.000,5714.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:17,6.000,0.010,0.000,565785.000,5713.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:18,6.000,0.010,0.000,565784.000,5714.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:19,6.000,0.010,0.000,565785.000,5713.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:20,6.000,0.010,0.000,565784.000,5714.000,1623548.000,114448.000,1198920.000,0.000,1.000
Tue Mar  1 21:28:21,6.000,0.010,0.000,565785.000,5713.000,1623548.000,114448.000,1198920.000,0.000,0.000
Tue Mar  1 21:28:22,5.000,0.010,0.000,604805.000,6205.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:23,4.000,0.010,0.000,924399.000,10231.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:24,4.000,0.010,0.000,924399.000,10230.000,1623548.000,114448.000,1198932.000,0.000,1.000
Tue Mar  1 21:28:25,4.000,0.010,0.000,924399.000,10231.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:26,4.000,0.010,0.000,924400.000,10230.000,1623548.000,114448.000,1198932.000,0.000,1.000
Tue Mar  1 21:28:27,4.000,0.010,0.000,924399.000,10231.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:28,4.000,0.010,0.000,924399.000,10230.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:29,4.000,0.010,0.000,924399.000,10231.000,1623548.000,114448.000,1198932.000,0.000,1.000
Tue Mar  1 21:28:30,4.000,0.010,0.000,924399.000,10230.000,1623548.000,114448.000,1198932.000,0.000,0.000
Tue Mar  1 21:28:31,4.000,0.010,0.000,924399.000,10231.000,1623548.000,114448.000,1198932.000,0.000,1.000
Tue Mar  1 21:28:32,5.000,0.010,0.000,902766.000,9968.000,1623548.000,114448.000,1198936.000,0.000,0.000
Tue Mar  1 21:28:33,9.000,0.010,0.000,724175.000,7806.000,1623548.000,114448.000,1198936.000,0.000,4.000
Tue Mar  1 21:28:34,9.000,0.010,0.000,724175.000,7806.000,1623548.000,114448.000,1198936.000,0.000,4.000
